	Cmb_Num	Cmb_ID	CC_A	CC_B	Cmb_Rare	Res	Res_Rare	BA_0O	BA_1O	BA_2O	BD_0O	BD_1O	BD_2O
	1265,093	99,11	Sleep	Sweets	3	Sugar Demon	4	18	18	21	7	7	10
	1265,094	99,111	Sleep	Sword	3	Nightmare Stalker	4	18	18	21	7	7	10
	1265,095	99,112	Sleep	The Chosen One	3	Hacker Hero	3	12	15	17	7	10	12
	1265,096	99,113	Sleep	Time	3	Rip Van Winkle	4	14	14	17	9	9	12
	1265,097	99,114	Sleep	Toy	3	Stuffed Plushie	3	8	11	13	10	13	15
	1265,098	99,115	Sleep	Tree	3	Koala	4	12	12	15	9	9	12
	1265,099	99,117	Sleep	Turkey Day	3	Turkey	3	9	12	14	8	11	13
	1265,1	99,118	Sleep	Turtle	3	Hibernation	3	5	8	10	15	18	20
	1265,101	99,119	Sleep	Undead	3	Sleepwalker	3	15	18	20	4	7	9
	1265,102	99,12	Sleep	Underground	3	Death	1	3	10	12	0	7	9
	1265,103	99,121	Sleep	Underwater	3	Cthulhu	3	7	10	12	10	13	15
	1265,104	99,122	Sleep	Vampire	3	Demon Queen	3	12	15	17	7	10	12
	1265,105	99,124	Sleep	Viking	3	Cryosleep	4	15	15	18	9	9	12
	1265,106	99,125	Sleep	Villain	3	Nightmare Stalker	4	18	18	21	7	7	10
	1265,107	99,126	Sleep	Void	3	Shadow People	3	17	20	22	0	3	5
	1265,108	99,127	Sleep	War	3	Winter Assassin	3	13	16	18	7	10	12
	1265,109	99,129	Sleep	Water Serpent	3	Cthulhu	3	7	10	12	10	13	15
	1265,11	99,13	Sleep	Wealth	3	Smug	4	15	15	18	10	10	13
	1265,111	99,131	Sleep	Weapon	3	Tranquilizer Dart	3	13	16	18	5	8	10
	1265,112	99,133	Sleep	Jungle	3	Hibernation	3	5	8	10	15	18	20
	1265,113	99,134	Sleep	Wind	3	Hypnotic Singer	4	17	17	20	4	4	7
	1265,114	99,135	Sleep	Wings	3	Smug	4	15	15	18	10	10	13
	1265,115	99,136	Sleep	Wintertide	3	Hibernation	3	5	8	10	15	18	20
	1265,116	99,137	Sleep	Wizard	3	Mister Sandman	4	6	6	9	16	16	19
	1276,083	100,101	Snake	Space	3	Snakes on a Jet	1	7	14	16	1	8	10
	1276,084	100,102	Snake	Speed	3	Black Mamba	3	15	18	20	2	5	7
	1276,085	100,103	Snake	Spirit	3	Death Adder Shadow	3	10	13	15	7	10	12
	1276,086	100,104	Snake	Sports	3	Jungle Gymnastics	4	3	3	6	18	18	21
	1276,087	100,105	Snake	Spy	3	Cold-Blooded Lackeys	4	17	17	20	7	7	10
	1276,088	100,106	Snake	Strength	3	Anaconda	1	6	13	15	2	9	11
	1276,089	100,107	Snake	Summertide	3	Going Overboard	4	18	18	21	5	5	8
	1276,09	100,11	Snake	Sweets	3	Gummy Worm	3	13	16	18	3	6	8
	1276,091	100,113	Snake	Time	3	Ouroboros	4	8	8	11	15	15	18
	1276,092	100,114	Snake	Toy	3	Snakes in a Can	3	18	21	23	1	4	6
	1276,093	100,115	Snake	Tree	1	Cursed Apple	3	13	16	18	4	7	9
	1276,094	100,117	Snake	Turkey Day	3	Anaconda Snack	4	14	14	17	11	11	14
	1276,095	100,118	Snake	Turtle	3	Dragon Turtle	4	15	15	18	8	8	11
	1276,096	100,12	Snake	Underground	3	Furies	4	18	18	21	3	3	6
	1276,097	100,121	Snake	Underwater	3	Electric Eel	4	10	10	13	13	13	16
	1276,098	100,123	Snake	Vehicle	3	General Viper	4	9	9	12	11	11	14
	1276,099	100,124	Snake	Viking	3	World Serpent	3	16	19	21	5	8	10
	1276,1	100,125	Snake	Villain	3	General Viper	4	9	9	12	11	11	14
	1276,101	100,126	Snake	Void	2	Death Adder Shadow	3	10	13	15	7	10	12
	1276,102	100,127	Snake	War	3	Poisonous Prince	4	20	20	23	3	3	6
	1276,103	100,128	Snake	Water	1	Water Serpent	1	3	10	12	2	9	11
	1276,104	100,13	Snake	Wealth	3	Snake Oil Salesman	4	15	15	18	7	7	10
	1276,105	100,131	Snake	Weapon	3	General Viper	4	9	9	12	11	11	14
	1276,106	100,133	Snake	Jungle	3	Anaconda Snack	4	14	14	17	11	11	14
	1276,107	100,134	Snake	Wind	3	Snakes on a Jet	1	7	14	16	1	8	10
	1276,108	100,135	Snake	Wings	1	Snakes on a Jet	1	7	14	16	1	8	10
	1276,109	100,136	Snake	Wintertide	3	Cute Carolers	3	10	13	15	10	13	15
	1276,11	100,137	Snake	Wizard	2	The Snake Lord	3	11	14	16	7	10	12
	1276,111	100,138	Snake	Wizarding School	3	The Snake Lord	3	11	14	16	7	10	12
	1294,097	101,101	Space	Space	3	Wormhole	4	11	11	14	11	11	14
	1294,098	101,102	Space	Speed	3	Surfer Dude	4	17	17	20	8	8	11
	1294,099	101,103	Space	Spirit	3	Space Ghosts	4	0	0	3	21	21	24
	1294,1	101,104	Space	Sports	3	Solar Slam	4	17	17	20	7	7	10
	1294,101	101,105	Space	Spy	3	Probe Bot	3	15	18	20	1	4	6
	1294,102	101,106	Space	Strength	3	Titan of Death	4	12	12	15	10	10	13
	1294,103	101,107	Space	Summertide	3	Surfer Dude	4	17	17	20	8	8	11
	1294,104	101,108	Space	Sun	3	White Dwarf	4	18	18	21	4	4	7
	1294,105	101,109	Space	Superhero	3	Raccoon Guardian	4	17	17	20	5	5	8
	1294,106	101,11	Space	Sweets	3	Lunar Pie	3	6	9	11	11	14	16
	1294,107	101,111	Space	Sword	3	Laser Sword	3	13	16	18	3	6	8
	1294,108	101,112	Space	The Chosen One	3	Battle Prodigy	4	14	14	17	8	8	11
	1294,109	101,113	Space	Time	3	Dr. What	4	10	10	13	10	10	13
	1294,11	101,114	Space	Toy	3	Spaceship	3	11	14	16	8	11	13
	1294,111	101,115	Space	Tree	3	The World Tree	2	7	12	14	4	9	11
	1294,112	101,117	Space	Turkey Day	3	Turkeyzilla	4	14	14	17	10	10	13
	1294,113	101,118	Space	Turtle	3	World Turtle	4	17	17	20	8	8	11
	1294,114	101,119	Space	Undead	3	Space Zombie	3	15	18	20	5	8	10
	1294,115	101,12	Space	Underground	3	Burrowling	3	13	16	18	4	7	9
	1294,116	101,121	Space	Underwater	3	Planar Privateer	3	19	22	24	1	4	6
	1294,117	101,123	Space	Vehicle	3	Spaceship	3	11	14	16	8	11	13
	1294,118	101,124	Space	Viking	3	Adrift In Space	4	17	17	20	7	7	10
	1294,119	101,125	Space	Villain	3	Titan of Death	4	12	12	15	10	10	13
	1294,12	101,126	Space	Void	3	Black Hole	3	13	16	18	1	4	6
	1294,121	101,127	Space	War	3	Ultimate Soldier	4	13	13	16	12	12	15
	1294,122	101,128	Space	Water	3	Doc Lobster	3	13	16	18	3	6	8
	1294,123	101,129	Space	Water Serpent	3	Xenomorph	4	14	14	17	7	7	10
	1294,124	101,13	Space	Wealth	3	Alien Mob Boss	4	14	14	17	11	11	14
	1294,125	101,131	Space	Weapon	3	Death Ray	4	19	19	22	2	2	5
	1294,126	101,132	Space	Werewolf	3	Hairy Smuggler	4	15	15	18	10	10	13
	1294,127	101,133	Space	Jungle	3	Raccoon Guardian	4	17	17	20	5	5	8
	1294,128	101,135	Space	Wings	3	Spaceship	3	11	14	16	8	11	13
	1294,129	101,136	Space	Wintertide	3	Ornamental Pickle	4	12	12	15	9	9	12
	1294,13	101,137	Space	Wizard	3	Dr. What	4	10	10	13	10	10	13
	1311,101	102,102	Speed	Speed	3	Lightspeed	3	15	18	20	1	4	6
	1311,102	102,103	Speed	Spirit	3	Wraith	4	17	17	20	3	3	6
	1311,103	102,104	Speed	Sports	3	Faster Furious Racer	3	10	13	15	6	9	11
	1311,104	102,105	Speed	Spy	3	Super Spy	4	18	18	21	5	5	8
	1311,105	102,106	Speed	Strength	3	Ultra Dude	2	8	13	15	7	12	14
	1311,106	102,107	Speed	Summertide	3	Olympian Games	4	16	16	19	6	6	9
	1311,107	102,108	Speed	Sun	3	Lightspeed	3	15	18	20	1	4	6
	1311,108	102,109	Speed	Superhero	3	The Dash	4	5	5	8	18	18	21
	1311,109	102,11	Speed	Sweets	3	Sugar Demon	4	18	18	21	7	7	10
	1311,11	102,111	Speed	Sword	3	Masked Swordsman	4	16	16	19	6	6	9
	1311,111	102,112	Speed	The Chosen One	3	Super Martial Artist	4	13	13	16	12	12	15
	1311,112	102,113	Speed	Time	3	Time Machine	4	13	13	16	9	9	12
	1311,113	102,114	Speed	Toy	3	Sleigh	3	5	8	10	15	18	20
	1311,114	102,115	Speed	Tree	3	Broomstick	3	10	13	15	6	9	11
	1311,115	102,117	Speed	Turkey Day	3	Fast Food	3	14	17	19	5	8	10
	1311,116	102,118	Speed	Turtle	3	Racing Tortoise	3	13	16	18	7	10	12
	1311,117	102,119	Speed	Undead	3	Demonic Bike	4	17	17	20	6	6	9
	1311,118	102,12	Speed	Underground	3	Hermes	4	14	14	17	9	9	12
	1311,119	102,121	Speed	Underwater	3	Charybdis	4	13	13	16	11	11	14
	1311,12	102,122	Speed	Vampire	3	Chiropterang	4	18	18	21	4	4	7
	1311,121	102,123	Speed	Vehicle	3	Chiroptercar	4	11	11	14	11	11	14
	1311,122	102,124	Speed	Viking	3	Disco Viking	3	15	18	20	1	4	6
	1311,123	102,126	Speed	Void	3	Black Hole	3	13	16	18	1	4	6
	1311,124	102,127	Speed	War	3	Jet Fighter	1	7	14	16	4	11	13
	1311,125	102,128	Speed	Water	3	Maelstrom	4	10	10	13	10	10	13
	1311,126	102,129	Speed	Water Serpent	3	Sharkstorm	4	14	14	17	9	9	12
	1311,127	102,13	Speed	Wealth	3	Ceryneian Hind	4	14	14	17	7	7	10
	1311,128	102,131	Speed	Weapon	3	Masked Swordsman	4	16	16	19	6	6	9
	1311,129	102,133	Speed	Jungle	3	Quicksand	4	16	16	19	8	8	11
	1311,13	102,134	Speed	Wind	3	Cyclone	4	12	12	15	9	9	12
	1311,131	102,135	Speed	Wings	3	Jet Fighter	1	7	14	16	4	11	13
	1311,132	102,136	Speed	Wintertide	3	Holiday Blockbuster	4	17	17	20	7	7	10
	1311,133	102,137	Speed	Wizard	3	Eagle Rider	4	15	15	18	9	9	12
	1311,134	102,138	Speed	Wizarding School	3	Magical Soccer	4	16	16	19	8	8	11
	1311,135	102,139	Speed	Wolf	3	Cyberwolf	4	12	12	15	9	9	12
	1317,093	103,103	Spirit	Spirit	3	Ghost Army	4	17	17	20	6	6	9
	1317,094	103,104	Spirit	Sports	3	Underdog Story	3	17	20	22	2	5	7
	1317,095	103,105	Spirit	Spy	3	Ghostly Recon	3	10	13	15	7	10	12
	1317,096	103,106	Spirit	Strength	3	Summoning Circle	3	18	21	23	2	5	7
	1317,097	103,107	Spirit	Summertide	3	Campfire Tails	3	10	13	15	10	13	15
	1317,098	103,108	Spirit	Sun	3	Phoenix	2	11	16	18	4	9	11
	1317,099	103,109	Spirit	Superhero	3	Ghost Trapper	4	16	16	19	9	9	12
	1317,1	103,11	Spirit	Sweets	3	Fluff Puff	4	3	3	6	18	18	21
	1317,101	103,111	Spirit	Sword	3	Soul Harvester	3	12	15	17	6	9	11
	1317,102	103,112	Spirit	The Chosen One	3	Zombie Hunter	4	13	13	16	11	11	14
	1317,103	103,113	Spirit	Time	3	Christmas Spirits	4	16	16	19	8	8	11
	1317,104	103,114	Spirit	Toy	3	Chomp Dude Spirits	3	15	18	20	5	8	10
	1317,105	103,115	Spirit	Tree	3	Spooky Tree	4	12	12	15	10	10	13
	1317,106	103,117	Spirit	Turkey Day	3	Turkey Zombie	4	16	16	19	8	8	11
	1317,107	103,118	Spirit	Turtle	3	Kappa	4	14	14	17	11	11	14
	1317,108	103,119	Spirit	Undead	3	Tomb Keeper	4	7	7	10	14	14	17
	1317,109	103,12	Spirit	Underground	3	Opera Ghost	3	4	7	9	11	14	16
	1317,11	103,121	Spirit	Underwater	3	Ghost Pirate	3	11	14	16	6	9	11
	1317,111	103,122	Spirit	Vampire	3	Soul Stealer	3	13	16	18	3	6	8
	1317,112	103,123	Spirit	Vehicle	3	Trapper-1	4	18	18	21	6	6	9
	1317,113	103,124	Spirit	Viking	3	Ghost Army	4	17	17	20	6	6	9
	1317,114	103,125	Spirit	Villain	3	Soul Harvester	3	12	15	17	6	9	11
	1317,115	103,126	Spirit	Void	3	Specter	4	14	14	17	9	9	12
	1317,116	103,127	Spirit	War	3	Ghost Army	4	17	17	20	6	6	9
	1317,117	103,128	Spirit	Water	3	Ghost Pirate	3	11	14	16	6	9	11
	1317,118	103,129	Spirit	Water Serpent	3	Spectral Dragon	4	13	13	16	9	9	12
	1317,119	103,13	Spirit	Wealth	3	Genie	4	9	9	12	14	14	17
	1317,12	103,131	Spirit	Weapon	3	Ancient Ark	3	8	11	13	8	11	13
	1317,121	103,132	Spirit	Werewolf	3	Spirit Wolf	4	13	13	16	12	12	15
	1317,122	103,133	Spirit	Jungle	3	Spirit Bear	4	13	13	16	10	10	13
	1317,123	103,134	Spirit	Wind	3	Air Elemental	4	12	12	15	8	8	11
	1317,124	103,135	Spirit	Wings	3	Spectral Dragon	4	13	13	16	9	9	12
	1317,125	103,136	Spirit	Wintertide	3	Christmas Spirits	4	16	16	19	8	8	11
	1317,126	103,137	Spirit	Wizard	3	Necromancer	3	8	11	13	6	9	11
	1317,127	103,138	Spirit	Wizarding School	3	Nearly Limbless Larry	3	15	18	20	0	3	5
	1317,128	103,139	Spirit	Wolf	3	Spirit Wolf	4	13	13	16	12	12	15
	1325,1	104,106	Sports	Strength	3	Plucky Puck-Ducks	4	16	16	19	10	10	13
	1325,101	104,107	Sports	Summertide	3	Olympian Games	4	16	16	19	6	6	9
	1325,102	104,108	Sports	Sun	3	Solar Slam	4	17	17	20	7	7	10
	1325,103	104,109	Sports	Superhero	3	The Penalizer	4	20	20	23	3	3	6
	1325,104	104,11	Sports	Sweets	3	Competitive Eater	4	15	15	18	9	9	12
	1325,105	104,111	Sports	Sword	3	The Penalizer	4	20	20	23	3	3	6
	1325,106	104,112	Sports	The Chosen One	3	Victory Celebration	4	18	18	21	7	7	10
	1325,107	104,113	Sports	Time	3	Competitive Eater	4	15	15	18	9	9	12
	1325,108	104,114	Sports	Toy	3	Jungle Gymnastics	4	3	3	6	18	18	21
	1325,109	104,115	Sports	Tree	3	Jungle Gymnastics	4	3	3	6	18	18	21
	1325,11	104,116	Sports	Trident	3	Water Polo	3	15	18	20	3	6	8
	1325,111	104,117	Sports	Turkey Day	3	Competitive Eater	4	15	15	18	9	9	12
	1325,112	104,118	Sports	Turtle	3	Racing Tortoise	3	13	16	18	7	10	12
	1325,113	104,119	Sports	Undead	3	The Umpire	3	15	18	20	0	3	5
	1325,114	104,12	Sports	Underground	3	Minotaur	4	13	13	16	11	11	14
	1325,115	104,121	Sports	Underwater	3	Water Polo	3	15	18	20	3	6	8
	1325,116	104,122	Sports	Vampire	3	The Umpire	3	15	18	20	0	3	5
	1325,117	104,123	Sports	Vehicle	3	Faster Furious Racer	3	10	13	15	6	9	11
	1325,118	104,124	Sports	Viking	3	Mascot Brawl	4	18	18	21	3	3	6
	1325,119	104,125	Sports	Villain	3	The Umpire	3	15	18	20	0	3	5
	1325,12	104,126	Sports	Void	3	Reverse Card	4	22	22	25	0	0	3
	1325,121	104,127	Sports	War	3	The Penalizer	4	20	20	23	3	3	6
	1325,122	104,128	Sports	Water	3	Water Polo	3	15	18	20	3	6	8
	1325,123	104,129	Sports	Water Serpent	3	Off the Map	4	18	18	21	5	5	8
	1325,124	104,13	Sports	Wealth	3	Victory Celebration	4	18	18	21	7	7	10
	1325,125	104,131	Sports	Weapon	3	The Penalizer	4	20	20	23	3	3	6
	1325,126	104,132	Sports	Werewolf	3	Underdog Story	3	17	20	22	2	5	7
	1325,127	104,133	Sports	Jungle	3	Jungle Gymnastics	4	3	3	6	18	18	21
	1325,128	104,134	Sports	Wind	3	Windmaster Eng	4	8	8	11	16	16	19
	1325,129	104,135	Sports	Wings	3	Plucky Puck-Ducks	4	16	16	19	10	10	13
	1325,13	104,136	Sports	Wintertide	3	Plucky Puck-Ducks	4	16	16	19	10	10	13
	1325,131	104,137	Sports	Wizard	3	Magical Soccer	4	16	16	19	8	8	11
	1325,132	104,138	Sports	Wizarding School	3	Magical Soccer	4	16	16	19	8	8	11
	1325,133	104,139	Sports	Wolf	3	Underdog Story	3	17	20	22	2	5	7
	1326,104	105,106	Spy	Strength	3	Super Spy	4	18	18	21	5	5	8
	1326,105	105,107	Spy	Summertide	3	Midsummer Dream	3	16	19	21	3	6	8
	1326,106	105,108	Spy	Sun	3	Death Ray	4	19	19	22	2	2	5
	1326,107	105,109	Spy	Superhero	3	Super Spy	4	18	18	21	5	5	8
	1326,108	105,111	Spy	Sword	3	Stormcat	4	13	13	16	11	11	14
	1326,109	105,112	Spy	The Chosen One	3	Majestic Agent	4	19	19	22	6	6	9
	1326,11	105,113	Spy	Time	3	Impossible Mission	4	17	17	20	9	9	12
	1326,111	105,114	Spy	Toy	3	Alphabetic Inventor	4	14	14	17	10	10	13
	1326,112	105,115	Spy	Tree	3	Skittering Forest	3	12	15	17	7	10	12
	1326,113	105,116	Spy	Trident	3	Probe Bot	3	15	18	20	1	4	6
	1326,114	105,118	Spy	Turtle	3	Cold-Blooded Lackeys	4	17	17	20	7	7	10
	1326,115	105,119	Spy	Undead	3	Ghostly Recon	3	10	13	15	7	10	12
	1326,116	105,12	Spy	Underground	3	The Mole	3	2	5	7	16	19	21
	1326,117	105,121	Spy	Underwater	3	Secret Lair	4	0	0	3	22	22	25
	1326,118	105,123	Spy	Vehicle	3	Alphabetic Inventor	4	14	14	17	10	10	13
	1326,119	105,124	Spy	Viking	3	Winter Assassin	3	13	16	18	7	10	12
	1326,12	105,125	Spy	Villain	3	Secret Lair	4	0	0	3	22	22	25
	1326,121	105,126	Spy	Void	3	Probe Bot	3	15	18	20	1	4	6
	1326,122	105,127	Spy	War	3	Sniper	4	20	20	23	4	4	7
	1326,123	105,128	Spy	Water	3	Wi-Fi Psychic	4	18	18	21	6	6	9
	1326,124	105,129	Spy	Water Serpent	3	Cold-Blooded Lackeys	4	17	17	20	7	7	10
	1326,125	105,13	Spy	Wealth	3	The MacGuffin	3	16	19	21	3	6	8
	1326,126	105,131	Spy	Weapon	3	Majestic Agent	4	19	19	22	6	6	9
	1326,127	105,132	Spy	Werewolf	3	Wolf in Sheep Duds	3	15	18	20	4	7	9
	1326,128	105,133	Spy	Jungle	3	Secret Lair	4	0	0	3	22	22	25
	1326,129	105,134	Spy	Wind	3	Alphabetic Inventor	4	14	14	17	10	10	13
	1326,13	105,135	Spy	Wings	3	Alphabetic Inventor	4	14	14	17	10	10	13
	1326,131	105,136	Spy	Wintertide	3	Krampus	4	23	23	26	3	3	6
	1326,132	105,137	Spy	Wizard	3	Scry-Ball	4	16	16	19	5	5	8
	1326,133	105,138	Spy	Wizarding School	3	Scry-Ball	4	16	16	19	5	5	8
	1326,134	105,139	Spy	Wolf	3	Scouting Party	3	18	21	23	2	5	7
	1346,105	106,107	Strength	Summertide	3	Olympian Games	4	16	16	19	6	6	9
	1346,106	106,108	Strength	Sun	3	Death Ray	4	19	19	22	2	2	5
	1346,107	106,109	Strength	Superhero	3	Hercules	3	12	15	17	7	10	12
	1346,108	106,11	Strength	Sweets	3	Gingerbread Warrior	3	4	7	9	16	19	21
	1346,109	106,111	Strength	Sword	3	Barbarian	4	17	17	20	8	8	11
	1346,11	106,112	Strength	The Chosen One	3	Super Martial Artist	4	13	13	16	12	12	15
	1346,111	106,113	Strength	Time	3	Relentless Friend	4	8	8	11	16	16	19
	1346,112	106,114	Strength	Toy	3	Action Figure	4	14	14	17	7	7	10
	1346,113	106,115	Strength	Tree	3	Immovable Object	4	2	2	5	20	20	23
	1346,114	106,116	Strength	Trident	3	Triceratops	3	7	10	12	7	10	12
	1346,115	106,117	Strength	Turkey Day	3	Turkeyzilla	4	14	14	17	10	10	13
	1346,116	106,118	Strength	Turtle	3	Primeval Turtle	4	14	14	17	10	10	13
	1346,117	106,119	Strength	Undead	3	Zombie Tank	3	10	13	15	10	13	15
	1346,118	106,12	Strength	Underground	3	Tarrasque	4	16	16	19	9	9	12
	1346,119	106,121	Strength	Underwater	3	Mantis Shrimp	4	12	12	15	9	9	12
	1346,12	106,122	Strength	Vampire	3	Werevamp	3	9	12	14	9	12	14
	1346,121	106,123	Strength	Vehicle	3	Tank	4	13	13	16	8	8	11
	1346,122	106,124	Strength	Viking	3	Loot Hoarder	4	18	18	21	6	6	9
	1346,123	106,125	Strength	Villain	3	Steamroller	4	11	11	14	12	12	15
	1346,124	106,126	Strength	Void	3	Void Beast	3	14	17	19	4	7	9
	1346,125	106,127	Strength	War	3	Amazon	4	12	12	15	9	9	12
	1346,126	106,128	Strength	Water	3	Maelstrom	4	10	10	13	10	10	13
	1346,127	106,129	Strength	Water Serpent	3	Kraken	3	7	10	12	10	13	15
	1346,128	106,13	Strength	Wealth	3	Loot Hoarder	4	18	18	21	6	6	9
	1346,129	106,131	Strength	Weapon	3	Unstoppable Force	4	20	20	23	2	2	5
	1346,13	106,132	Strength	Werewolf	3	Alpha	3	14	17	19	4	7	9
	1346,131	106,133	Strength	Jungle	3	Pantor	3	15	18	20	1	4	6
	1346,132	106,134	Strength	Wind	3	Cyclone	4	12	12	15	9	9	12
	1346,133	106,135	Strength	Wings	3	Blue Bull	4	14	14	17	6	6	9
	1346,134	106,136	Strength	Wintertide	3	Holiday Blockbuster	4	17	17	20	7	7	10
	1346,135	106,137	Strength	Wizard	3	Battle Mage	2	8	13	15	7	12	14
	1346,136	106,138	Strength	Wizarding School	3	Professor Werewolf	4	11	11	14	12	12	15
	1346,137	106,139	Strength	Wolf	3	Dire Wolf	2	8	13	15	3	8	10
	1353,102	107,108	Summertide	Sun	3	Death Ray	4	19	19	22	2	2	5
	1353,103	107,109	Summertide	Superhero	3	Brain Freeze	4	20	20	23	5	5	8
	1353,104	107,11	Summertide	Sweets	3	Brain Freeze	4	20	20	23	5	5	8
	1353,105	107,111	Summertide	Sword	3	Far Far Getaway	3	12	15	17	6	9	11
	1353,106	107,112	Summertide	The Chosen One	3	Yuletide In July	4	15	15	18	9	9	12
	1353,107	107,113	Summertide	Time	3	Returning Reality	3	8	11	13	7	10	12
	1353,108	107,114	Summertide	Toy	3	Yuletide In July	4	15	15	18	9	9	12
	1353,109	107,115	Summertide	Tree	3	Yuletide In July	4	15	15	18	9	9	12
	1353,11	107,116	Summertide	Trident	3	Going Overboard	4	18	18	21	5	5	8
	1353,111	107,117	Summertide	Turkey Day	3	Campfire Tails	3	10	13	15	10	13	15
	1353,112	107,118	Summertide	Turtle	3	Staycation	4	2	2	5	19	19	22
	1353,113	107,119	Summertide	Undead	3	Masked Killer	4	16	16	19	6	6	9
	1353,114	107,12	Summertide	Underground	3	Staycation	4	2	2	5	19	19	22
	1353,115	107,121	Summertide	Underwater	3	Going Overboard	4	18	18	21	5	5	8
	1353,116	107,122	Summertide	Vampire	3	Sparkling Vampire	4	13	13	16	11	11	14
	1353,117	107,123	Summertide	Vehicle	3	Clown Car	4	17	17	20	8	8	11
	1353,118	107,125	Summertide	Villain	3	Monster Matinee	3	15	18	20	1	4	6
	1353,119	107,126	Summertide	Void	3	Staycation	4	2	2	5	19	19	22
	1353,12	107,127	Summertide	War	3	Sandcastle Siege	3	2	5	7	15	18	20
	1353,121	107,128	Summertide	Water	3	Going Overboard	4	18	18	21	5	5	8
	1353,122	107,129	Summertide	Water Serpent	3	Going Overboard	4	18	18	21	5	5	8
	1353,123	107,13	Summertide	Wealth	3	Olympian Games	4	16	16	19	6	6	9
	1353,124	107,131	Summertide	Weapon	3	Squirt Gun	4	18	18	21	6	6	9
	1353,125	107,132	Summertide	Werewolf	3	Party Animal Albert	4	18	18	21	6	6	9
	1353,126	107,133	Summertide	Jungle	3	Vegas Magicians	4	18	18	21	5	5	8
	1353,127	107,134	Summertide	Wind	3	Puffin' Leopold	4	18	18	21	6	6	9
	1353,128	107,136	Summertide	Wintertide	3	Yuletide In July	4	15	15	18	9	9	12
	1353,129	107,137	Summertide	Wizard	3	Master Alchemist	4	13	13	16	12	12	15
	1353,13	107,138	Summertide	Wizarding School	3	Returning Reality	3	8	11	13	7	10	12
	1353,131	107,139	Summertide	Wolf	3	Amaterasu	4	19	19	22	5	5	8
	1355,094	108,108	Sun	Sun	1	Super Nova	3	14	17	19	0	3	5
	1355,095	108,109	Sun	Superhero	2	Ultra Dude	2	8	13	15	7	12	14
	1355,096	108,11	Sun	Sweets	3	EZ Cake Oven	4	14	14	17	11	11	14
	1355,097	108,111	Sun	Sword	2	Laser Sword	3	13	16	18	3	6	8
	1355,098	108,112	Sun	The Chosen One	3	Dragon Incarnate	4	13	13	16	10	10	13
	1355,099	108,113	Sun	Time	3	Black Hole	3	13	16	18	1	4	6
	1355,1	108,114	Sun	Toy	3	EZ Cake Oven	4	14	14	17	11	11	14
	1355,101	108,115	Sun	Tree	1	The World Tree	2	7	12	14	4	9	11
	1355,102	108,117	Sun	Turkey Day	3	Harvest	4	13	13	16	10	10	13
	1355,103	108,118	Sun	Turtle	3	Parched Skeleton	3	13	16	18	5	8	10
	1355,104	108,119	Sun	Undead	1	Parched Skeleton	3	13	16	18	5	8	10
	1355,105	108,12	Sun	Underground	3	Hibernation	3	5	8	10	15	18	20
	1355,106	108,121	Sun	Underwater	3	Anglerfish	4	15	15	18	8	8	11
	1355,107	108,122	Sun	Vampire	1	Fire	1	2	9	11	0	7	9
	1355,108	108,123	Sun	Vehicle	3	Death Ray	4	19	19	22	2	2	5
	1355,109	108,124	Sun	Viking	3	Light Elf	3	11	14	16	7	10	12
	1355,11	108,125	Sun	Villain	3	Death Ray	4	19	19	22	2	2	5
	1355,111	108,126	Sun	Void	2	Black Hole	3	13	16	18	1	4	6
	1355,112	108,127	Sun	War	3	Death Ray	4	19	19	22	2	2	5
	1355,113	108,128	Sun	Water	1	Rainbow	1	4	11	13	1	8	10
	1355,114	108,13	Sun	Wealth	3	Persian Royalty	4	13	13	16	8	8	11
	1355,115	108,131	Sun	Weapon	3	Death Ray	4	19	19	22	2	2	5
	1355,116	108,132	Sun	Werewolf	1	Human	2	3	8	10	2	7	9
	1355,117	108,133	Sun	Jungle	3	Sun Burn	3	12	15	17	4	7	9
	1355,118	108,134	Sun	Wind	3	Radiation	1	3	10	12	0	7	9
	1355,119	108,135	Sun	Wings	1	Firefly	3	9	12	14	9	12	14
	1355,12	108,136	Sun	Wintertide	3	Aurora	3	12	15	17	5	8	10
	1355,121	108,137	Sun	Wizard	2	Arch Mage	3	14	17	19	5	8	10
	1355,122	108,138	Sun	Wizarding School	3	Austrian Spiketrail	4	14	14	17	8	8	11
	1363,104	109,11	Superhero	Sweets	3	Gingerbread Warrior	3	4	7	9	16	19	21
	1363,105	109,111	Superhero	Sword	2	The Badger	3	8	11	13	8	11	13
	1363,106	109,112	Superhero	The Chosen One	3	Vampire Assassin	4	17	17	20	8	8	11
	1363,107	109,113	Superhero	Time	3	Persian Royalty	4	13	13	16	8	8	11
	1363,108	109,114	Superhero	Toy	3	Action Figure	4	14	14	17	7	7	10
	1363,109	109,115	Superhero	Tree	2	Vampire Hunter	2	7	12	14	3	8	10
	1363,11	109,116	Superhero	Trident	2	Poseidon	2	8	13	15	6	11	13
	1363,111	109,117	Superhero	Turkey Day	3	Pilgrim	4	19	19	22	2	2	5
	1363,112	109,118	Superhero	Turtle	3	Turtle Warrior	4	13	13	16	11	11	14
	1363,113	109,119	Superhero	Undead	2	The Reaper	2	8	13	15	6	11	13
	1363,114	109,12	Superhero	Underground	3	Super Bat	3	8	11	13	6	9	11
	1363,115	109,121	Superhero	Underwater	3	Ocean Defender	2	7	12	14	3	8	10
